Index Name,Date,Open,High,Low,Close
NIFTY MIDCAP150 QUALITY 50,11 Apr 2023,15644.6,15735.3,15623.9,15720.0
NIFTY MIDCAP150 QUALITY 50,10 Apr 2023,15634.75,15640.7,15555.35,15616.55
NIFTY MIDCAP150 QUALITY 50,06 Apr 2023,15461.4,15606.3,15418.95,15592.35
NIFTY MIDCAP150 QUALITY 50,05 Apr 2023,15345.9,15465,15299.9,15456.85
NIFTY MIDCAP150 QUALITY 50,03 Apr 2023,15362.6,15367.85,15260.8,15321.0
NIFTY MIDCAP150 QUALITY 50,31 Mar 2023,15197.2,15293.7,15190.05,15269.0
NIFTY MIDCAP150 QUALITY 50,29 Mar 2023,15006.15,15183.5,14990.6,15148.8
NIFTY MIDCAP150 QUALITY 50,28 Mar 2023,15072.5,15091.05,14957.35,15023.7
NIFTY MIDCAP150 QUALITY 50,27 Mar 2023,15181.9,15197.65,15026.15,15053.75
NIFTY MIDCAP150 QUALITY 50,24 Mar 2023,15304.55,15344.05,15145.05,15169.05
NIFTY MIDCAP150 QUALITY 50,23 Mar 2023,15332.55,15368.6,15295,15306.1
NIFTY MIDCAP150 QUALITY 50,22 Mar 2023,15379.55,15415.2,15335.15,15349.9
NIFTY MIDCAP150 QUALITY 50,21 Mar 2023,15341.05,15362.75,15283.35,15303.9
NIFTY MIDCAP150 QUALITY 50,20 Mar 2023,15388,15448.85,15209.55,15297.9
NIFTY MIDCAP150 QUALITY 50,17 Mar 2023,15451.1,15484.65,15376.25,15398.15
NIFTY MIDCAP150 QUALITY 50,16 Mar 2023,15407.6,15417.2,15257.55,15356.05
NIFTY MIDCAP150 QUALITY 50,15 Mar 2023,15474.15,15514.7,15400.25,15415.55
NIFTY MIDCAP150 QUALITY 50,14 Mar 2023,15518.25,15532.95,15304,15374.7
NIFTY MIDCAP150 QUALITY 50,13 Mar 2023,15733.45,15765.95,15450.05,15500.8
NIFTY MIDCAP150 QUALITY 50,10 Mar 2023,15717.7,15751.05,15591.75,15732.45
NIFTY MIDCAP150 QUALITY 50,09 Mar 2023,15928.1,15938.9,15776.3,15799.45
NIFTY MIDCAP150 QUALITY 50,08 Mar 2023,15854.55,15913.05,15811.85,15893.85
NIFTY MIDCAP150 QUALITY 50,06 Mar 2023,15849.55,15963.45,15844.8,15893.15
NIFTY MIDCAP150 QUALITY 50,03 Mar 2023,15875.45,15901.35,15761.7,15784.35
NIFTY MIDCAP150 QUALITY 50,02 Mar 2023,15894.4,15897.9,15803.3,15825.8
NIFTY MIDCAP150 QUALITY 50,01 Mar 2023,15740.75,15903.4,15740.5,15886.25
NIFTY MIDCAP150 QUALITY 50,28 Feb 2023,15732.25,15767.3,15670.6,15723.75
NIFTY MIDCAP150 QUALITY 50,27 Feb 2023,15758.6,15762.8,15548.55,15712.4
NIFTY MIDCAP150 QUALITY 50,24 Feb 2023,15780.65,15825.3,15740.55,15763.65
NIFTY MIDCAP150 QUALITY 50,23 Feb 2023,15807.15,15825.85,15642.7,15741.2
NIFTY MIDCAP150 QUALITY 50,22 Feb 2023,15820.9,15865.7,15740.7,15789.6
NIFTY MIDCAP150 QUALITY 50,21 Feb 2023,15850.15,15929.5,15820.6,15867.55
NIFTY MIDCAP150 QUALITY 50,20 Feb 2023,15805.65,15846.6,15675.25,15811.15
NIFTY MIDCAP150 QUALITY 50,17 Feb 2023,15807.2,15812.5,15756.85,15780.85
NIFTY MIDCAP150 QUALITY 50,16 Feb 2023,15735.3,15873.85,15728.65,15832.95
NIFTY MIDCAP150 QUALITY 50,15 Feb 2023,15623.95,15699.5,15595.4,15680.3
NIFTY MIDCAP150 QUALITY 50,14 Feb 2023,15701.7,15732.6,15616.7,15635.6
NIFTY MIDCAP150 QUALITY 50,13 Feb 2023,15882.45,15903.05,15666.7,15694.55
NIFTY MIDCAP150 QUALITY 50,10 Feb 2023,15902.1,16013.7,15847.25,15939.95
NIFTY MIDCAP150 QUALITY 50,09 Feb 2023,16001.65,16014.65,15891.35,15909.2
NIFTY MIDCAP150 QUALITY 50,08 Feb 2023,15953.6,16018.25,15904.35,15992.25
NIFTY MIDCAP150 QUALITY 50,07 Feb 2023,15956.7,15973.3,15848.95,15919.9
NIFTY MIDCAP150 QUALITY 50,06 Feb 2023,15832.15,15961.6,15812.2,15942.45
NIFTY MIDCAP150 QUALITY 50,03 Feb 2023,15926.5,15960.7,15738.55,15850.4
NIFTY MIDCAP150 QUALITY 50,02 Feb 2023,15808.45,15995.2,15802.65,15911.95
NIFTY MIDCAP150 QUALITY 50,01 Feb 2023,15952.55,16061.25,15655.9,15828.55
NIFTY MIDCAP150 QUALITY 50,31 Jan 2023,15757.35,15926.3,15663.45,15895.2
NIFTY MIDCAP150 QUALITY 50,30 Jan 2023,15704.75,15813.95,15628.7,15712.95
NIFTY MIDCAP150 QUALITY 50,27 Jan 2023,15790.6,15859.7,15572.45,15710.35
NIFTY MIDCAP150 QUALITY 50,25 Jan 2023,15900.25,15906,15713.35,15749.35
NIFTY MIDCAP150 QUALITY 50,24 Jan 2023,15957.7,16015.45,15909,15926.25
NIFTY MIDCAP150 QUALITY 50,23 Jan 2023,15862.3,15939.5,15795.4,15926.5
NIFTY MIDCAP150 QUALITY 50,20 Jan 2023,15944.45,15960.65,15817.55,15834.45
NIFTY MIDCAP150 QUALITY 50,19 Jan 2023,15929.6,16008.3,15909.3,15973.65
NIFTY MIDCAP150 QUALITY 50,18 Jan 2023,15936.6,15965.2,15910.25,15945.75
NIFTY MIDCAP150 QUALITY 50,17 Jan 2023,15927,15937.65,15858.15,15903.65
NIFTY MIDCAP150 QUALITY 50,16 Jan 2023,15990.95,16016.55,15888.45,15905.7
NIFTY MIDCAP150 QUALITY 50,13 Jan 2023,16037.2,16043.05,15916,15963.95
NIFTY MIDCAP150 QUALITY 50,12 Jan 2023,16014.7,16047.75,15956,16010.75
NIFTY MIDCAP150 QUALITY 50,11 Jan 2023,16089.9,16105.8,15951.35,15974.35
NIFTY MIDCAP150 QUALITY 50,10 Jan 2023,16093.25,16095.4,15981.2,16051.1
NIFTY MIDCAP150 QUALITY 50,09 Jan 2023,16102.25,16127.25,16007.35,16079.9
NIFTY MIDCAP150 QUALITY 50,06 Jan 2023,16092.05,16109.35,15959.95,15984.6
NIFTY MIDCAP150 QUALITY 50,05 Jan 2023,16095.4,16122.6,16025.45,16083.5
NIFTY MIDCAP150 QUALITY 50,04 Jan 2023,16150.85,16162.85,16025.65,16049.15
NIFTY MIDCAP150 QUALITY 50,03 Jan 2023,16106.85,16151.15,16083.2,16119.8
NIFTY MIDCAP150 QUALITY 50,02 Jan 2023,16068.45,16102.5,16021.2,16074.5
